REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SECOSTPH3,SECO,1,2019,2.136910268
REGION1,SECOSTPH3,SECO,1,2020,2.127659574
REGION1,SECOSTPH3,SECO,1,2021,2.121870025
REGION1,SECOSTPH3,SECO,1,2022,2.116080475
REGION1,SECOSTPH3,SECO,1,2023,2.110290925
REGION1,SECOSTPH3,SECO,1,2024,2.104501375
REGION1,SECOSTPH3,SECO,1,2025,2.098711825
REGION1,SECOSTPH3,SECO,1,2026,2.092922275
REGION1,SECOSTPH3,SECO,1,2027,2.087132725
REGION1,SECOSTPH3,SECO,1,2028,2.081343176
REGION1,SECOSTPH3,SECO,1,2029,2.075553626
REGION1,SECOSTPH3,SECO,1,2030,2.069764076
REGION1,SECOSTPH3,SECO,1,2031,2.063974526
REGION1,SECOSTPH3,SECO,1,2032,2.058184976
REGION1,SECOSTPH3,SECO,1,2033,2.052395426
REGION1,SECOSTPH3,SECO,1,2034,2.046605876
REGION1,SECOSTPH3,SECO,1,2035,2.040816327
REGION1,SECOSTPH3,SECO,1,2036,2.03877551
REGION1,SECOSTPH3,SECO,1,2037,2.036736735
REGION1,SECOSTPH3,SECO,1,2038,2.034699998
REGION1,SECOSTPH3,SECO,1,2039,2.032665298
REGION1,SECOSTPH3,SECO,1,2040,2.030632633
REGION1,SECOSTPH3,SECO,1,2041,2.030632633
REGION1,SECOSTPH3,SECO,1,2042,2.030632633
REGION1,SECOSTPH3,SECO,1,2043,2.030632633
REGION1,SECOSTPH3,SECO,1,2044,2.030632633
REGION1,SECOSTPH3,SECO,1,2045,2.030632633
REGION1,SECOSTPH3,SECO,1,2046,2.030632633
REGION1,SECOSTPH3,SECO,1,2047,2.030632633
REGION1,SECOSTPH3,SECO,1,2048,2.030632633
REGION1,SECOSTPH3,SECO,1,2049,2.030632633
REGION1,SECOSTPH3,SECO,1,2050,2.030632633
REGION1,SECOSTPH3,SECO,1,2051,2.030632633
REGION1,SECOSTPH3,SECO,1,2052,2.030632633
REGION1,SECOSTPH3,SECO,1,2053,2.030632633
REGION1,SECOSTPH3,SECO,1,2054,2.030632633
